
📅 投資日報表: 2026-06-11
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 270.50   | 277.50   | 268.50   | 277.50   | 71,791,661   | 241.21      | 2000     | ▲72,580   |  +15.04%
4142     | 國光生        | 17.60    | 17.85    | 17.55    | 17.60    | 902,502      | 25.32       | 1000     | ▼7,720    |  -30.49%
0050     | 元大台灣50     | 102.10   | 103.60   | 101.35   | 103.50   | 89,392,847   | 46.60       | 16016    | ▲911,310  | +122.10%
0056     | 元大高股息      | 49.87    | 51.30    | 49.72    | 51.25    | 57,577,236   | 36.43       | 8000     | ▲118,560  |  +40.68%
00635U   | 期元大S&P黃金   | 45.06    | 45.32    | 45.06    | 45.26    | 3,363,394    | 55.25       | 3000     | ▼29,970   |  -18.08%
00738U   | 期元大道瓊白銀    | 54.35    | 55.00    | 54.35    | 54.75    | 5,044,456    | 66.26       | 1000     | ▼11,510   |  -17.37%
00929    | 復華台灣科技優息   | 28.53    | 29.46    | 28.21    | 29.43    | 35,021,238   | 19.73       | 8000     | ▲77,600   |  +49.16%
009816   | 凱基台灣TOP50  | 14.89    | 15.20    | 14.78    | 15.16    | 129,968,338  | 11.01       | 63000    | ▲261,450  |  +37.69%
00990A   | 主動元大AI新經濟  | 19.22    | 19.50    | 19.03    | 19.50    | 38,394,294   | 11.48       | 5000     | ▲40,100   |  +69.86%
2009     | 第一銅        | 39.70    | 41.00    | 39.30    | 40.55    | 3,171,217    | 50.56       | 4000     | ▼40,040   |  -19.80%
2337     | 旺宏         | 148.00   | 148.00   | 143.50   | 145.50   | 22,167,679   | 95.28       | 2000     | ▲100,440  |  +52.71%
2409     | 友達         | 25.00    | 25.20    | 24.00    | 24.00    | 504,565,750  | 16.21       | 2000     | ▲15,580   |  +48.06%
3481     | 群創         | 49.95    | 50.60    | 46.60    | 49.10    | 122,680,483  | 25.10       | 4000     | ▲96,000   |  +95.62%
6806     | 森崴能源       | 5.39     | 5.75     | 5.39     | 5.52     | 1,401,247    | 45.39       | 5000     | ▼199,350  |  -87.84%
3105     | 穩懋         | 462.00   | 496.50   | 454.50   | 496.50   | 15,088,454   | 556.47      | 300      | ▼17,991   |  -10.78%
4966     | 譜瑞-KY      | 667.00   | 692.00   | 644.00   | 691.00   | 3,031,168    | 1921.64     | 1000     | ▼1,230,640 |  -64.04%
00403A   | 主動統一升級50   | 10.26    | 10.42    | 10.15    | 10.41    | 404,656,594  | 10.68       | 26026    | ▼7,027    |   -2.53%
00981A   | 主動統一台股增長   | 30.42    | 31.23    | 30.02    | 31.23    | 231,441,655  | 27.48       | 2000     | ▲7,500    |  +13.65%
2313     | 華通         | 258.00   | 277.00   | 253.00   | 276.00   | 71,399,692   | 250.71      | 1000     | ▲25,290   |  +10.09%
2330     | 台積電        | 2305.00  | 2320.00  | 2295.00  | 2305.00  | 33,252,041   | 225.55      | 10       | ▲20,794   | +921.95%
6789     | 采鈺         | 495.00   | 502.00   | 482.50   | 496.00   | 2,056,387    | 593.50      | 400      | ▼39,000   |  -16.43%
5474     | 聰泰         | 172.50   | 174.00   | 168.00   | 171.50   | 270,003      | 175.15      | 2000     | ▼7,300    |   -2.08%
6849     | 奇鼎科技       | 193.00   | 201.00   | 187.00   | 188.00   | 211,389      | 266.40      | 280      | ▼21,952   |  -29.43%
7853     | 政美應用       | 360.00   | 389.50   | 351.00   | 364.50   | 846,292      | 409.29      | 280      | ▼12,541   |  -10.94%
9105     | 泰金寶-DR     | 9.69     | 10.95    | 9.51     | 9.71     | 240,888,866  | 8.97        | 3000     | ▲2,220    |   +8.25%
3576     | 聯合再生       | 16.35    | 17.25    | 16.00    | 17.25    | 12,943,272   | 18.50       | 2000     | ▼2,500    |   -6.76%
1721     | 三晃         | 25.15    | 25.80    | 24.65    | 25.15    | 1,887,387    | 27.88       | 3000     | ▼8,200    |   -9.80%
8215     | 明基材        | 28.00    | 29.20    | 27.35    | 28.80    | 2,419,533    | 31.60       | 200      | ▼560      |   -8.86%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       7,044,213    📊 未實現損益:        +113,124 (  +1.61%)
